1,55240
2,49344
3,45711
4,44040
5,27665
6,22253
7,12863
8,9795
9,9433
10,9238
11,9182
12,8779
13,8706
14,7761
15,7661
16,7628
17,7375
18,7264
19,7204
20,7034
21,6886
22,6543
23,6514
24,6324
25,6296
26,5743
27,5718
28,5717
29,5711
30,5632
31,5630
32,5499
33,5277
34,5186
35,4870
36,4792
37,4747
38,4641
39,4597
40,4419
41,4409
42,4263
43,4232
44,4079
45,4019
46,3981
47,3978
48,3892
49,3877
50,3834
51,3823
52,3780
53,3683
54,3543
55,3540
56,3474
57,3385
58,3286
59,3278
60,3184
61,3173
62,3108
63,3032
64,2986
65,2939
66,2899
67,2828
68,2813
69,2805
70,2761
71,2758
72,2739
73,2683
74,2676
75,2634
76,2619
77,2517
78,2507
79,2500
80,2461
81,2421
82,2405
83,2385
84,2383
85,2378
86,2357
87,2332
88,2293
89,2270
90,2257
91,2231
92,2210
93,2187
94,2166
95,2157
96,2140
97,2135
98,2109
99,2091
100,2078
101,2069
102,2062
103,2060
104,2057
105,2053
106,2053
107,2046
108,2035
109,2029
110,2023
111,2023
112,2016
113,2005
114,2003
115,1992
116,1992
117,1989
118,1951
119,1943
120,1937
121,1917
122,1859
123,1842
124,1839
125,1812
126,1793
127,1773
128,1768
129,1766
130,1760
131,1757
132,1743
133,1730
134,1729
135,1728
136,1720
137,1718
138,1714
139,1713
140,1711
141,1694
142,1689
143,1669
144,1668
145,1662
146,1633
147,1631
148,1627
149,1615
150,1611
151,1598
152,1549
153,1548
154,1534
155,1529
156,1529
157,1526
158,1525
159,1513
160,1507
161,1501
162,1494
163,1490
164,1486
165,1485
166,1480
167,1480
168,1464
169,1461
170,1455
171,1450
172,1439
173,1435
174,1431
175,1427
176,1422
177,1404
178,1404
179,1354
180,1345
181,1313
182,1304
183,1300
184,1300
185,1287
186,1286
187,1270
188,1266
189,1264
190,1262
191,1253
192,1252
193,1249
194,1247
195,1246
196,1246
197,1241
198,1239
199,1234
200,1233
201,1212
202,1210
203,1203
204,1195
205,1192
206,1192
207,1191
208,1181
209,1178
210,1177
211,1174
212,1166
213,1160
214,1159
215,1147
216,1146
217,1142
218,1133
219,1127
220,1125
221,1123
222,1121
223,1119
224,1118
225,1109
226,1102
227,1101
228,1099
229,1099
230,1091
231,1084
232,1070
233,1063
234,1063
235,1062
236,1056
237,1051
238,1051
239,1050
240,1050
241,1032
242,1030
243,1024
244,1022
245,1014
246,1012
247,1009
248,1007
249,1006
250,1005
251,1005
252,1003
253,999
254,997
255,996
256,995
257,994
258,994
259,992
260,991
261,990
262,985
263,984
264,979
265,979
266,978
267,978
268,975
269,973
270,969
271,965
272,963
273,962
274,961
275,960
276,957
277,954
278,954
279,953
280,952
281,950
282,940
283,938
284,935
285,934
286,934
287,933
288,932
289,924
290,920
291,918
292,911
293,910
294,909
295,906
296,900
297,899
298,899
299,893
300,885
301,885
302,884
303,881
304,877
305,876
306,875
307,874
308,873
309,873
310,872
311,868
312,868
313,863
314,859
315,857
316,849
317,848
318,848
319,845
320,839
321,838
322,836
323,835
324,832
325,831
326,830
327,826
328,826
329,819
330,816
331,814
332,808
333,808
334,807
335,806
336,804
337,795
338,791
339,788
340,788
341,783
342,780
343,779
344,779
345,778
346,778
347,773
348,773
349,773
350,772
351,768
352,765
353,764
354,762
355,762
356,759
357,759
358,758
359,756
360,756
361,755
362,753
363,752
364,752
365,750
366,750
367,749
368,741
369,735
370,735
371,733
372,730
373,726
374,726
375,725
376,723
377,721
378,720
379,719
380,718
381,715
382,715
383,715
384,713
385,712
386,712
387,711
388,711
389,710
390,710
391,707
392,707
393,707
394,706
395,703
396,703
397,696
398,695
399,692
400,691
401,691
402,691
403,690
404,690
405,690
406,687
407,684
408,681
